行政區,路名,段號及其他註明,經度,緯度,備註
松山區,南京東路,5段123巷斜對面(公車南京三民路口站),121.5607434,25.0516148,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,207號,121.548993,25.05796,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,敦北公園旁,121.548636,25.057825,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,333巷口(公車富錦街口站),121.549018,25.058038,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,4段133號,121.5464887,25.0580245,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,214號,121.545318,25.057898,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,214號(公車民生敦化路口站)1,121.548163,25.062054,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,3段135號(麥當勞),121.5485744,25.061466,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,3段117號(公車民生敦化路口站),121.5469201,25.0578008,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,敦化北路,214號(公車民生敦化路口站)2,121.544605,25.062169,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,3段109號(公車西華飯店站),121.5504746,25.0616679,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,南京東路,4段53巷口,121.551,25.052,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,南京東路,4段137號,121.555317,25.0516966,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段181號(公車民權敦化路口站)1,121.548218,25.0620799,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,民權東路與敦化北路口,121.5507528,25.0582324,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段181號(公車民權敦化路口站)2,121.5422677,25.0581844,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段103巷口(公車民權復興路口站),121.5426259,25.0617968,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,復興北路,復興北路與民權東路口,121.5443861,25.0604471,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段102號(對面公車站牌),121.5446345,25.0622431,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段156號(公車民權敦化路口站)1,121.5458813,25.0617954,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段102號(對面公車站牌),121.544997,25.0621865,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,3段156號(公車民權敦化路口站)2,121.54771,25.06188,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,復興北路,301號(公車復興民生東路口站),121.5606225,25.0513859,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,健康路,長壽公園,121.5588892,25.0537893,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,民權東路4段口,121.5509801,25.0613602,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,光復北路,光復北路與健康路口,121.5567241,25.0535179,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,健康路,158號(公車公車站牌),121.5572703,25.0536691,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,南京東路,4段13巷口對面(公車公車站牌),121.5514156,25.0517642,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段36號,121.5525071,25.0614863,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段與富錦街107巷口,121.552463,25.061566,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,三民路,108之2號前,121.56361,25.0575,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,三民路,140號前,121.56306,25.060833,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段25號左側前,121.55639,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段40號前,121.5575,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段82號右側前,121.55917,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段120號右側前,121.56111,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,三民路,113巷口,121.5597693,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段186號前,121.563605,25.058502,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段188號前,121.56389,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段206-2號前,121.565,25.058889,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段163之1號左側前,121.56517,25.058889,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段10號,121.563599,25.062786,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段180號前,121.56833,25.058539,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段2號左側前,121.55528,25.058611,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段200號左側公車站前,121.56111,25.0625,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段200號右側前,121.56278,25.062778,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段1號右側公車站前,121.56333,25.063056,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段123號左側公車站前,121.56,25.0625,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段100號左側公車站前,121.5553,25.061944,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,光復北路,167號左側過巷口前,121.55528,25.057222,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,延壽街,401號左側前,121.55722,25.056389,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,93號前,121.5703338,25.0523223,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,157號左側公車站前,121.56972,25.054722,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,撫遠街,234號前,121.56806,25.059444,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,撫遠街,348號右側過巷口公車站前,121.56639,25.062222,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段100號右側前,121.55722,25.061944,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段與新中街口,121.5601784,25.0625,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段81號左側公車站前,121.5532225,25.0584051,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段165號右側社區門口前,121.5594018,25.0588704,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段165號前,121.5619346,25.0592944,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段191號左側前(郵局),121.5658519,25.0591079,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段280號右側公園門口前(新東公園),121.5659657,25.0589699,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,217號前(5號水門),121.5690483,25.0590256,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段35號前(自來水加壓站前),121.5644498,25.0635393,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41號前(靠近撫遠公園),121.5650215,25.0637162,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段臨94號(分隊後方),121.5649527,25.0632185,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段163號前(寶雅前),121.5607142,25.0593199,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民生東路,5段158號前(靠近星巴克),121.5606604,25.0585858,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段臨94號（分隊後方）,121.565226,25.063205,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,光復北路,(富錦街軍營門口前),121.554469,25.0618286,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段100號(公車站前),121.5558286,25.0620141,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,4段100號(民權公園口),121.5650323,25.0637162,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41號(自來水加壓站),121.5674389,25.0635793,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段90號(分隊後方),121.5669362,25.0635084,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41號(撫遠公園),121.5669362,25.0635084,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41-1號(塔悠路上微笑單車),121.567964,25.064678,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41-1號(塔悠路口),121.568122,25.063785,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,民權東路,5段41-1號(6號水門對門、撫遠街389巷口),121.567902,25.06501,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,塔悠路6號水門(公車站旁),121.568078,25.065224,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,濱江街,濱江街373號(7號水門中油加油站前),121.551809,25.072444,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,塔悠路351號(撫遠抽水站前),121.568612,25.062371,嚴禁投入家用垃圾，違者重罰新臺幣6000元
松山區,塔悠路,塔悠路6號水門(斜坡車道處),121.568023,25.066392,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,環河北路,三段跨堤路橋入口處,121.507258,25.083019,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,重慶北路,四段60號,121.513168,25.081529,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,環河北路,三段與海光公園交叉口,121.507463,25.082431,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,環河北路,三段95號前左側樓梯下,121.5070208,25.0835808,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,環河北路,與葫蘆街街口,121.5075006,25.082586,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,環河北路,三段與延平北路五段285巷口,121.5068166,25.083886,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,重慶北路,四段146號,121.512409,25.083578,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,重慶北路,四段138號,121.5123681,25.0835017,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,五段2之一號(福德綠地前右邊4公尺),121.5114672,25.0788883,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,重慶北路,四段78號,121.513039,25.082147,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,重慶北路,四段74號,121.512991,25.081878,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,六段308號(社子國小大門左對面公車亭旁),121.502947,25.089556,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,9段底島頭公園路燈196號右旁約20公尺處,121.466454,25.109766,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,七段250號福安國中(左側公車亭左旁),121.488801,25.102074,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,9段底島頭公園路燈197號右旁,121.466894,25.109968,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,延平北路七段250號福安國中(右側公車亭左旁),121.487286,25.103342,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路    ,9段底島頭公園路燈193號右旁,121.466267,25.109023,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,六段308號(社子國小大門右對面約60公尺處公車亭旁),121.5019082,25.0901375,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,七段250號福安國中大門(右前),121.487919,25.102825,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,7段3號公車站牌旁,121.497398,25.094041,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,7段42-7號(福安消防隊又斜對面),121.497089,25.096407,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,9段底島頭公園路燈192號右旁,121.467662,25.109768,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,延平北路,9段底島頭公園路燈198號右旁,121.46655,25.108857,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,忠誠路,二段176號前,121.533543,25.115912,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,中山北路六段,419巷1號旁,121.5266871,25.11326209,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,中山北路,七段27號  ,121.530602,25.119244,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,中山北路,六段424號（賴厝公車站）,121.527094,25.11363,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,忠誠路,190號前 (法院一),121.532758,25.112524,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,190號對面(法院停車場出口正對面),121.5326927,25.11272353,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,190號(法院正門200巷)(一),121.5336,25.111953,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,180號對面(大葉高島屋停車場出口正對面),121.5320202,25.1126108,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,中山北路,七段141巷43號 (下方公園旁一),121.530194,25.124294,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,中山北路,七段141巷43號 (體惠幼稚園旁一),121.530527,25.124852,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,忠誠路二段,98巷對面天母棒球場士東路忠誠路交口,121.5314705,25.1128502,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,180號前(天母棒球場公車站(士東)靠蘭雅變電所那側),121.532302,25.11246428,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,190號前 (面對德東229巷口左側),121.532758,25.112524,嚴禁投入家用垃圾，違者重罰新臺幣6000元
士林區,士東路,180號對面(天母棒球場公車站(士東)靠棒球場那側),121.5324072,25.11269023,嚴禁投入家用垃圾，違者重罰新臺幣6000元
